Date,Individual_Stablecoin_Supply,Total_Chain_Supply,stablecoin_dominance
2023-06-11 20:00:00,445464560.15,1862785205.6,23.91%
2023-06-12 20:00:00,462852902.68,1879953302.16,24.62%
2023-06-13 20:00:00,450251755.88,1844739873.44,24.41%
2023-06-14 20:00:00,441595595.65,1816040445.97,24.32%
2023-06-15 20:00:00,454007033.43,1819117882.82,24.96%
2023-06-16 20:00:00,454215074.7,1796813003.19,25.28%
2023-06-17 20:00:00,463067883.19,1798509966.76,25.75%
2023-06-18 20:00:00,465276078.52,1796158049.25,25.90%
2023-06-19 20:00:00,465392584.27,1784018526.79,26.09%
2023-06-20 20:00:00,476711327.23,1771973541.34,26.90%
2023-06-21 20:00:00,467219858.2,1772120137.15,26.37%
2023-06-22 20:00:00,443664656.6,1756249626.01,25.26%
2023-06-23 20:00:00,443717921.6,1756928995.76,25.26%
2023-06-24 20:00:00,438394852.58,1762416821.29,24.87%
2023-06-25 20:00:00,438457229.47,1771685553.61,24.75%
2023-06-26 20:00:00,418726030.59,1743648278.69,24.01%
2023-06-27 20:00:00,429817900.47,1754596815.38,24.50%
2023-06-28 20:00:00,439064186.16,1765540738.38,24.87%
2023-06-29 20:00:00,439960735.19,1765769358.21,24.92%
2023-06-30 20:00:00,452694943.57,1746145224.95,25.93%
2023-07-01 20:00:00,460864630.44,1750429307.29,26.33%
2023-07-02 20:00:00,470704825.56,1760145430.84,26.74%
2023-07-03 20:00:00,478828385.76,1764257951.52,27.14%
2023-07-04 20:00:00,479193207.02,1760108872.8,27.23%
2023-07-05 20:00:00,459268299.19,1744411203.08,26.33%
2023-07-06 20:00:00,479169697.07,1775870752.64,26.98%
2023-07-07 20:00:00,480466868.49,1773841640.39,27.09%
2023-07-08 20:00:00,488276735.97,1782507487.21,27.39%
2023-07-09 20:00:00,496240125.19,1790871854.77,27.71%
2023-07-10 20:00:00,471087683.98,1753936571.18,26.86%
2023-07-11 20:00:00,485907912.15,1767094774.16,27.50%
2023-07-12 20:00:00,485949429.5,1748307842.95,27.80%
2023-07-13 20:00:00,494114432.82,1761934639,28.04%
2023-07-14 20:00:00,494261571.8,1764227201.05,28.02%
2023-07-15 20:00:00,495266086.32,1766354514.86,28.04%
2023-07-16 20:00:00,511853995.64,1784823042.38,28.68%
2023-07-17 20:00:00,518219859.81,1794120838.52,28.88%
2023-07-18 20:00:00,504731141.08,1773123104.01,28.47%
2023-07-19 20:00:00,502244252.24,1757420073.25,28.58%
