Date,Optimism_Circulating,DFK_Circulating,Kadena_Circulating,ThunderCore_Circulating,BSC_Circulating,Flow_Circulating,Dogechain_Circulating,Astar_Circulating,Oasis_Circulating,Telos_Circulating,Arbitrum_Circulating,Tron_Circulating,TomoChain_Circulating,zkSync Lite_Circulating,Evmos_Circulating,Arbitrum Nova_Circulating,Milkomeda C1_Circulating,SXnetwork_Circulating,Aptos_Circulating,RSK_Circulating,Moonbeam_Circulating,zkSync Era_Circulating,Hedera_Circulating,Aurora_Circulating,Loopring_Circulating,Stellar_Circulating,Algorand_Circulating,Polygon_Circulating,DefiChain_Circulating,Canto_Circulating,Karura_Circulating,Metis_Circulating,Wanchain_Circulating,Kava_Circulating,Ontology_Circulating,Moonriver_Circulating,Mixin_Circulating,Avalanche_Circulating,Klaytn_Circulating,Meter_Circulating,REINetwork_Circulating,Osmosis_Circulating,Ethereum_Circulating,Gnosis_Circulating,EthereumClassic_Circulating,Celo_Circulating,Fuse_Circulating,Fantom_Circulating,Polygon zkEVM_Circulating,OKExChain_Circulating,Terra Classic_Circulating,Kardia_Circulating,KCC_Circulating,Near_Circulating,Crab_Circulating,Elastos_Circulating,Boba_Circulating,Theta_Circulating,Syscoin_Circulating,Solana_Circulating,Ronin_Circulating,MultiversX_Circulating,Everscale_Circulating
2022-09-10 20:00:00,394756024.020923,3475177.670271549,219209.549972,0,1181774850.0235422,15966215,7925663.555359,11303946.326491,2175468.9047011808,1088313.620505,851895647.09252,3270653587.32,171.642596,12240045.959744,182882.80543,518832.897765,2831639.280626,1646167.014137,0,93.84942,15828103.437656999,0,10172903,71049571.293065,23184794.268379,187515538,171001895.258112,1774981231.2282438,17885000,36671557.099295,291203.224807,30265607.107865,1674133.442444,99.953588,5682941.838127042,40970322.586102,0,1321694331.6721914,29356070.066687,585568.977337,17546.056007,19863956.124967895,37015294559.3818,42581743.735562,20714.168653,3377538.902132297,2026064.144661,340632743.6760603,0,6254777.9053677395,172090.71331899997,703519.118002,29355178.811058838,39421366.34468201,41761.922946,875964.553671,2905900.682772,98473.484232,727852.214421,3937282352.398278,32945939.602264,42845632.515525,5063815.696364
2022-09-11 20:00:00,395242653.055009,3474403.2170910565,221209.549972,0,1181770393.2046773,15672597,7726679.966107,11305717.788687,2175162.3709701807,1088313.620505,853326504.578501,3269409212.41,171.642596,12239832.911317,184435.409803,527081.897765,2826788.261162,1591124.392893,0,93.84942,15769205.231951,0,9873171,71102293.050364,23115179.40931,187735039,169683463.489536,1773563182.147036,17885000,36636723.51568,287939.956379,30262980.041966,1673144.566597,99.953588,6282941.838127042,40974707.20686,0,1318349948.6149557,29313113.089289,576080.311519,17546.056007,19691619.817705743,36938928978.773315,42632531.82336,20714.168653,3302243.0421552965,2013253.494854,342064681.0912163,0,6254777.9053677395,172090.71331899997,711015.286461,29355178.811058838,39471776.587327,41761.922946,875964.553671,2905828.286665,98473.484232,727852.214421,3934945914.388127,32945939.602264,42836326.515525,5063815.696364
2022-09-12 20:00:00,395907043.674324,3485850.0884680706,221559.549972,0,1181783736.8458622,15378264,6686364.337449,11284449.024726002,2168247.1769961803,1088282.620505,856240516.936534,3265861411.34,171.642596,12237038.658146,185363.86553,527131.897765,2829284.5861959998,1630841.254114,0,93.84942,15758386.391951,0,9462389,71042699.7369,23134372.415106,187709717,172022257.088512,1776363984.965226,17885000,35367001.840217,289939.808674,30269027.121907,1673844.919874,99.953588,6282941.838127042,40335420.954078,0,1320894730.3630254,29115503.584525,576080.311519,17546.056007,19751832.720766496,36880521673.34313,42633229.151742,20714.168653,2948320.6611382966,1834922.704654,341195789.1183512,0,6254777.9053677395,172090.713319,714193.130386,29355178.811058838,39531369.900791004,41761.922946,871014.553671,2897773.570513,98473.484232,731789.560535,3863572942.1407695,32945939.602264,42619219.815525,5063815.696364
2022-09-13 20:00:00,395820531.304088,3446293.963586133,227219.333278,0,1181783027.1611874,15585286,5216788.005944,11309663.275847001,2168247.1769961803,1088331.001175,857517814.936135,3279148042.29,171.642596,12113172.48522,185187.886176,527594.298956,2857407.5861959998,1630867.730698,0,93.84942,15787623.786434,0,10076868,70779380.630444,22908276.389848,186823722,170566758.719488,1774505804.2201161,17885000,35255186.344487,289043.75327,30251600.179646,1651464.642842,120.338761,6135021.283034946,36167860.904145,0,1320918172.9660885,29124023.014448,579080.311519,17546.056007,18989874.563392565,36756010142.33177,34796484.887503,20714.168653,2673582.659439297,1834922.704654,339911884.7472922,0,6254777.9053677395,172085.10584600002,710053.746484,29356855.63084581,39794689.007247,41761.922946,871014.553671,2823121.113258,95473.484232,731789.560535,3865067625.1883163,32945939.602264,42603740.138525,5053815.387802
2022-09-14 20:00:00,395915687.894878,3404607.693298998,237229.333278,0,1181781058.3538034,16618504,5021566.343434,11334056.075905,2227089.76256818,1075751.001175,861005889.638039,3284636501.17,171.642596,11862355.487497,186816.541594,527594.298956,2857923.2123809997,1692050.542504,0,93.84942,15787175.285507,0,10874225,70821855.12422,22598121.052614,187750526,179108327.499776,1817158113.599534,17885000,35070679.567274,271059.313011,30040599.43025,1569445.762698,120.338761,6135511.283034946,36184427.738516,0,1330996639.842889,29114278.945404,579080.311519,17546.056007,19028212.736733153,36281309440.73785,34666108.77904,20714.168653,2644723.4267033944,1834922.704654,344638404.97951424,0,6254777.9053677395,172081.881429,693644.041889,29356855.63084581,39750896.733155996,41761.922946,871014.553671,2823066.501511,95662.860772,731789.560535,3666703992.594081,32945939.602264,42599563.686657,4849557.082172
2022-09-15 20:00:00,398104599.281409,3409346.2125148424,290965.908398,0,1181786151.4339309,15747500,5325342.956398,11362933.777112002,2146785.65042118,1075760.101175,867759345.899258,3281448296.36,171.642596,11858104.830464,200393.03646,527931.798956,2846790.555889,1717649.50644,0,93.84942,15777283.812578,0,9501073,70797819.23749,22648883.66236,187789109,172586130.999296,1774851079.696091,17885000,35229896.525703,272685.586297,30076918.281272,1569746.762698,120.338761,5833223.485120918,37358604.261177,0,1311701827.0726051,29114278.945404,579080.311519,17546.056007,19594273.205884933,36057108362.25134,40136825.246702,20714.168653,2625323.0397733944,1834922.704654,344703905.5872347,0,6254777.9053677395,172081.881429,681147.681951,29356855.63084581,39774932.619885996,41761.922946,827839.296365,2823066.501511,95662.860772,711889.358536,3532765422.1888747,32945939.602264,42574586.686657,4849559.203384
2022-09-16 20:00:00,402361878.044642,3413758.3644544543,188870.908398,0,1181783602.1085393,15747500,5418596.859448,11362081.675403,2146785.65042118,1075771.301175,872045657.215334,3281851679.83,171.642596,11862463.156715,200037.99463600002,528031.798956,2846790.555889,1712159.602173,0,93.84942,15747654.204531,0,9501073,70507630.999562,22285194.165591,187713673,169812218.939392,1771676748.8166642,17885000,35163805.265454,263994.500214,30065669.1369,1570147.762698,120.338761,5833049.884988929,37403118.803761,0,1319546889.454038,29022963.420881,579080.311519,17546.056007,20129107.886684176,35915796955.797714,42989654.184088,21214.168653,2595431.427163394,1834922.704654,345574702.4324437,0,6254777.9053677395,172081.881429,680136.07878,29356855.63084581,40065120.857814,41761.922946,827839.296365,2517781.22224,95662.860772,698289.358536,3517444359.977474,32945939.602264,42490928.686657,4849559.203384
2022-09-17 20:00:00,405813915.066887,3404212.426399152,0,0,1181789608.3550894,15747500,5451451.44566,11374323.890431002,2146882.97926918,1075751.501175,878023283.305127,3281851767.95,171.642596,11593078.895194,211689.41239299998,527963.798956,2848019.006969,1747140.996622,0,93.84942,15733278.25883,0,9501073,70520519.378311,22316963.442314,187650919,169812218.935296,1770828685.4619293,17885000,35063872.939513,258021.177199,30065925.146036,1570147.762698,120.338761,5833049.884988929,37325297.097497,0,1316447598.872691,28975454.068138,579080.311519,17546.056007,20020793.113241315,35898925445.58498,43025160.841086,21214.168653,2551140.9181373944,1831924.204654,346504289.24553365,0,6254777.9053677395,172081.881429,668576.850991,29356855.63084581,40052232.479065,41761.922946,827839.296365,2517771.31541,95662.860772,698289.358536,3517523542.1603246,32945939.602264,42473538.374757,4849559.203384
2022-09-18 20:00:00,406591879.150214,3438998.5850829957,0,0,1181796545.6396239,15747500,5204718.097091,11359535.241082001,2162439.11489718,1072940.494374,879509593.375797,3282527749.74,171.642596,11610097.007197,211854.548545,527973.898956,2846897.9641,1760775.554113,0,93.84942,15751350.973414,0,9501073,70546346.597671,22220862.953957,187731888,169738968.334336,1769143525.708031,17885000,34663595.418846,245255.033346,30024001.486697,1567942.44784,120.338761,5823049.288457061,37325029.097497,0,1314210789.1114235,28975822.93882,579080.311519,17546.056007,19760733.331298094,35883729482.69321,39558841.600349,21214.168653,2502301.498786394,1811212.61639,346966251.61355484,0,6254777.9053677395,172079.318393,651429.659557,29356855.63084581,40026405.25970499,41761.922946,827839.296365,2517771.31541,95662.860772,698289.358536,3521619673.5817647,32945939.602264,42447221.764757,4849559.203384
2022-09-19 20:00:00,410132892.522783,3289689.0305668577,0,0,1181787539.791778,15451855,4883022.82969,11407192.240153002,2187294.57675318,1071818.516073,881029931.032579,3280953587.38,171.642596,11519858.736516,210228.696681,522959.319456,2846897.9641,1730816.282647,0,93.84942,15792498.266929,0,9501073,70561991.013926,21929432.482491,186505615,167874989.684736,1757877242.466424,17885000,27934443.602601,256974.137609,29820733.010884,1568643.887106,219.725014,5823049.288457061,37255095.474236,0,1310390949.4959126,28970959.47424,579080.311519,17546.056007,19649367.1211218,35914096042.38905,45046567.163862,21214.168653,2204199.842135394,1811212.61639,347043493.3700219,0,6254777.9053677395,172079.318393,658965.652356,29356855.63084581,40010760.843449995,41761.922946,827839.296365,2489351.875413,95662.860772,698289.358536,3350735211.585959,32945939.602264,42354066.764757,4849559.203384
2022-09-20 20:00:00,409972229.650912,3286788.202313663,0,0,1181795152.545113,15658388,4888148.354748,11376431.430136,2187314.8926101797,1071945.104628,882833596.776931,3280960985.15,171.642596,11466684.645259,209367.31217400002,521356.570481,2846897.9641,1708138.271945,0,93.84942,15790387.459666,0,10140781,70556744.592762,21933664.846421,186776816,170885193.787392,1752873464.841935,17885000,27372908.173809,245427.27348,29766089.455309,1568644.160209,219.725014,5823049.288457061,37077230.670189,0,1306519876.8410633,28928076.326892,579080.311519,17546.056007,18777219.253370803,36118027311.6995,45068709.068959,21214.168653,2072124.4296063941,1811212.61639,346863124.2130724,0,6254777.9053677395,172079.318393,649459.653847,29356865.63084581,40016007.264614,41713.922946,814544.125679,2489351.875413,95662.860772,709781.520672,3317069773.301419,32945939.602264,42534981.464757,4849559.203384
2022-09-21 20:00:00,407116532.472179,3282078.1312229014,0,0,1181810018.9347095,15809707,4818196.69991,11752112.903262,2186866.4381411797,1071679.319253,887319372.603251,3280708446.29,171.642596,11459715.065375,209683.724031,521904.950786,2846897.9641,1698625.63708,0,93.84942,15805669.70304,0,10292997,70566352.726311,21958813.088511,186920485,170098897.207296,1651985795.518352,17885000,28444919.013986,245993.942274,29758634.85441,1541644.160209,120.338761,5778054.435850049,36914844.338947,0,1311285812.4909828,28778330.131772,579579.60989,17546.056007,19030492.187837902,36011148186.5464,48098181.721101,21214.168653,2009556.2067383819,2561680.209639,347365431.5695465,0,6254777.9053677395,172079.318393,634163.155091,29356865.63084581,40006399.131064996,41514.034725,814544.125679,2489279.865781,95163.562401,709781.520672,3316406606.535847,32945939.602264,42519063.124757,4829559.203384
2022-09-22 20:00:00,408371316.190294,3402852.3661795827,0,0,1181841453.751711,15474250,4623407.889968,11770246.692683,2186866.4381411797,1051653.61633,893705087.017825,3284962437.94,171.642596,11421445.54232,210446.840989,522714.091762,2846989.324311,1717905.831324,0,93.84942,15834032.448893,0,9846668,70526090.378556,21807998.990189,186370723,167875999.326208,1415634769.2323942,17885000,27896676.676526,245993.942274,29334186.644345,1541644.550344,120.338761,5778054.435850049,36321935.271794,0,1308854016.9690187,28777592.885557,579174.519363,17546.056007,19247941.921356376,36163040955.8156,46977384.139122,21214.168653,1981105.0749593817,2550061.567214,347403777.27701116,0,6254777.9053677395,172079.318393,622504.790384,29356865.63084581,40043661.478819996,41514.034725,814544.125679,2489277.065781,84286.117786,709781.520672,3320196441.407639,32945939.602264,42166563.124757,4829559.203384
2022-09-23 20:00:00,410572970.521743,3506490.6584331105,0,0,1181780122.0112832,16618078,4029003.991586,11764880.009966,2199292.69514618,1051653.61633,893730470.332318,3286669546.82,171.642596,11389480.132941,212007.272262,522714.091762,2847029.324311,1737810.467966,0,95.84542,15798726.398309002,0,11170533,70664598.708922,21780804.993286,182716900,171159601.901568,1355940665.5207071,17885000,27879762.500298,240946.526809,29336186.754256,1552516.550344,120.338761,5930348.435850049,35109921.615806,0,1312728850.7517326,28672166.320355,579179.519363,17546.056007,19047041.653197676,36054318097.83369,46728887.821479,21214.168653,1829621.4328573819,2550061.567214,348274385.4942444,0,6254777.9053677395,172079.318393,618292.061279,29356865.63084581,39901660.470055,41514.034725,814544.125679,2487919.954703,84286.117786,709781.520672,3322819447.7453337,32945939.602264,42159463.624757,4829559.203384
2022-09-24 20:00:00,412788045.155129,3543882.5831017103,0,0,1181786320.2214751,16618078,4091530.716112,11759642.847428001,2199492.00887818,1051653.61633,892928359.457171,3285764603.61,171.642596,11776563.602135,211298.511138,522814.091762,2847029.324311,1737811.2215,0,95.84542,15786905.749109,0,11170533,70504996.023368,21780475.786526,182782002,171077830.412288,1356046008.680341,17885000,27796123.905971,240594.803097,29337158.690538,1552517.339068,120.338761,5977956.435850049,35110195.128896,0,1312670102.3229737,28669222.400777,579179.519363,17546.056007,18821085.559459627,36156143493.2743,47030446.082423,21214.168653,1838930.2606943818,2550061.567214,348649243.652773,0,6254777.9053677395,172079.318393,619522.809534,29356495.231470812,40061263.155609,42743.024818,793672.267023,2503701.37933,84286.117786,671122.199683,3196149855.1403813,32945939.602264,42103054.624757,4829559.203384
2022-09-25 20:00:00,413759963.284653,3523771.942527194,0,0,1181778476.3467329,16146396,3742086.319465,11759849.227098001,2190121.17417918,1051653.61633,893731775.318126,3281192025.76,171.642596,11808935.751075,211999.489292,523018.591083,2847029.324311,1713476.180077,0,95.84542,15780340.201127,0,8948005,70166044.682338,21794341.714875,180854702,167893291.972608,1356490198.0664642,17885000,27782900.358182,237429.071101,29335630.429419,1552517.339068,120.338761,5977956.435850049,35089018.86379,0,1309633912.0061827,28489349.337589,579179.519363,17546.056007,18965113.706182588,35929982299.332596,47433103.020594,21214.168653,1820966.7344503817,2548568.414033,348635855.538919,0,6254777.9053677395,172079.318393,615289.349373,29356495.231470812,40398777.785327,42743.024818,793672.267023,2503801.37933,84466.117786,671122.199683,3192878353.0407076,32945939.602264,41919860.021429,4829559.203384
2022-09-26 20:00:00,413793972.253899,3546128.0307011623,0,0,1181747098.3341153,15477911,3568726.979038,11758738.928387001,2189890.4732091804,1051653.61633,893670582.07457,3285016181.6,171.642596,11792202.221078,211426.462879,523098.591083,2847002.2924349997,1757082.005507,0,95.84542,15780203.638651,0,10050691,69997998.904338,21808289.109396,181997617,170628839.911424,1355599454.8489041,17885000,27959901.571911,239429.208344,29335460.26301,1555547.339068,120.338761,5977956.435850049,35021420.981887,0,1315050774.5624576,28481930.12391,579179.519363,17546.056007,18574889.321501285,35746630722.22219,46857432.512875,21214.168653,2302950.1512673814,2548568.414033,347337556.5452851,0,6254777.9053677395,172079.318393,614847.212247,29356495.231470812,40566823.563327,42743.024818,756066.393499,2503749.377586,84286.117786,671122.199683,3183571464.2507925,32945939.602264,41910110.803759,4570859.203384
2022-09-27 20:00:00,412906433.188175,3563988.445467877,0,0,1181745090.0640922,15519508,3570245.889657,11738818.230948001,2189890.4732091804,1058652.71633,895173960.869717,3282683868.98,171.642596,11801070.848365,199474.010899,523597.023835,2858434.4376640003,1783160.14178,0,95.84542,15783418.257313,0,10013517,67323876.211529,21845016.760838,182152889,175810455.943168,1350958588.9978292,17885000,28226513.792402,239455.772216,29335460.26301,1695622.857947,120.338761,5977956.435850049,34060952.753228,0,1314008798.9724855,28480936.014544,579179.519363,17546.056007,18243302.397783853,35647852227.144775,45116589.594684,21214.168653,1387345.1987383817,2548568.414033,347010801.1849991,0,6254777.9053677395,172079.318393,610037.269867,29356495.231470812,40389540.965395,42743.024818,756066.393499,2498786.708761,84431.921493,671122.199683,3184763147.4053335,32945939.602264,41894112.157439,4572550.349499
2022-09-28 20:00:00,432463693.004619,3561653.6682653953,0,0,1181748457.8188994,15314751,3482258.897997,11744183.089518001,2189900.4732091804,1058652.71633,895482514.517513,3283345264.41,171.642596,11740862.160628,199067.526869,524324.63584,2853623.271803,1763044.504882,0,95.84542,15781439.827349,0,9874030,66125539.213761,21733480.055533,181962253,175356521.353216,1349237379.1375263,17885000,28235502.740696,231511.618448,29335320.839276,1695622.857947,120.338761,5977956.435850049,34062575.753228,0,1309121526.7131405,28407623.417585,579179.519363,17546.056007,18105965.40991385,35324781057.82794,43019826.789943,21214.168653,1359890.9317253819,2541169.204456,346131457.4236381,0,6254777.9053677395,172079.318393,610115.322635,29356495.231470812,40511215.44388799,43033.757181,764930.98782,2498267.588617,84431.921493,671122.199683,3186439985.889584,32945939.602264,41993148.322689,4572750.349499
2022-09-29 20:00:00,444017081.24272,3547919.4157929937,0,0,1181729754.3685937,15251369,3448060.972817,11744728.953194002,2189900.4732091804,1055599.643758,896387030.736598,3283482822.17,171.642596,11736608.267807,193760.281304,524324.63584,2853773.92333,1762852.012495,0,95.84542,15770875.202614,0,9814894,63754202.958853,21799154.571758,181718978,170506231.662592,1350910810.651806,17885000,28201264.480969,193285.809426,29259318.836984,1690620.857947,120.338761,5977956.435850049,34144385.038233,0,1321334517.1541905,28352642.593891,579179.519363,17546.056007,17933912.755873226,35006448453.457306,43105227.884296,21214.168653,1344625.7253593819,2541169.204456,346559052.62971705,0,6254777.9053677395,172079.318393,608942.28457,29356495.231470812,44275392.795563005,43033.757181,786656.921301,2497881.33342,84431.921493,671122.199683,3175655017.3538857,32945939.602264,41692148.322689,4572750.349499
2022-09-30 20:00:00,444547537.083757,3591839.960794909,0,0,1181745201.117299,13982091,3211727.11627,11753154.654753001,2183217.44340118,1055599.643758,898098093.287542,2184443480.56,171.642596,11727527.703946,192112.226566,528527.195045,2843612.9762730002,1905241.411791,0,95.84542,15768640.991205,0,10574460,66000210.239404,21799999.616805,180592324,173244999.972864,1368361591.2100964,17885000,28404105.351556,193285.809426,29053907.224109,1693116.858957,120.338761,5977956.435850049,34134949.038233,0,1321297085.8082776,28329315.426751,581302.838536,17546.056007,18618394.380487874,34804532427.39295,43044096.3227,21214.168653,1333503.0080163819,2541169.204456,346294983.480998,0,6254777.9053677395,172079.318393,608878.202459,29356495.231470812,44003483.71649101,41545.693787,786736.921311,2497830.807747,84431.921493,672122.199683,3173488306.079538,32945939.602264,42019281.6341,4574201.591317
2022-10-01 20:00:00,442901565.365838,3587938.501538578,0,0,1181755741.7379951,13982091,3141321.861018,11443663.89485,2183299.2871731804,1054021.923758,898720881.540443,2187126636.97,171.642596,11714586.899328,192322.325199,527262.482141,2808496.718082,1910130.06319,0,95.84542,16586388.507287,0,10574460,65995326.620548,21767617.002876,180521871,171552898.541568,1369275983.748218,17885000,28398874.372248,179467.406876,29061007.224109,1693116.858957,767.307349,5977956.435850049,34109604.563673,0,1322046980.3788662,27765729.898204,572016.319285,17546.056007,18597880.10467799,34798503253.26548,43038511.580542,21214.168653,1322728.482828382,2540020.420377,346198243.1317355,0,6254777.9053677395,172079.318393,607165.746902,29356495.231470812,43637824.84684599,43894.6887,781786.921311,2497782.321748,84431.921493,672122.199683,3173134732.4755826,32945939.602264,42020571.152,4274201.591317
2022-10-02 20:00:00,444751825.395682,3562114.690160273,0,0,1181745263.8456874,13982091,3143782.092793,11343628.89485,2186528.10247618,1032781.950062,899654202.051756,2199831496.41,171.642596,11704422.177578,112705.26345500001,527262.482141,2803697.861249,1910190.393909,0,95.84542,16580684.477967,0,10574460,66137987.303907,21766853.281306,180549755,171552898.541568,1371386173.0881627,17885000,28376506.16889,176442.249512,29100542.370288,1693118.56622,120.338761,5977956.435850049,34059611.37722,0,1318601822.461564,27534074.349598,572016.319285,17546.056007,18321635.150336925,34883283184.868546,42979359.195196,21214.168653,1388874.7297788216,2535702.339627,345743442.0972602,0,6254777.9053677395,172079.318393,606828.821355,29356495.231470812,43400294.952883996,43894.6887,786786.921311,2497677.363659,84431.921493,672122.199683,3140244143.6647105,32945939.602264,41986985.152,4274201.591317
2022-10-03 20:00:00,446985303.043948,3554285.583874346,0,0,1181738591.5283651,14250179,3009060.050408,11292527.137143001,2186528.10247618,1032620.554227,900459899.437485,2188842326.42,171.642596,11693053.809286,113110.708148,527372.582141,2800598.383298,1945930.667755,0,95.84542,16595123.295683002,0,9546106,66368040.874129,21400955.327439,180725901,170426418.393088,1377385313.1948779,17885000,28100471.764891,168665.605281,29100542.370288,1693118.56622,120.338761,5977956.435850049,34049959.650785,0,1320351185.0352983,26451466.769775,572016.319285,17546.056007,18681876.695611935,34718172856.779106,42885289.204553,21214.168653,1346270.2569578215,2534329.084455,345478281.1342422,0,6254777.9053677395,172079.318393,603712.744249,29356495.231470812,43423086.408452004,43894.6887,781795.048284,2497683.363659,84431.921493,672122.199683,3140173326.803561,32945939.602264,41973090.152,4274201.591317
2022-10-04 20:00:00,446166167.032689,3573618.6529977694,0,0,1181731236.308337,14283349,3007297.487143,11292506.137143001,2186528.10247618,1032620.554227,900663121.600827,1987585872.61,171.642596,11673503.933445,115380.525562,527327.387085,2795598.383298,2016663.013427,0,95.84542,16535667.901680002,0,10926156,66293344.112879,21402460.945587,182667454,176156337.092608,1377026726.2668378,17885000,28063757.654695,168665.605281,29100542.370288,1690873.552921,161.110391,5977956.435850049,33206953.831409,0,1316349136.9548428,26448268.402238,580777.04918,17546.056007,18736408.035955776,34633097632.258575,42790400.524613,21214.168653,1341885.8306248216,2534329.084455,345437215.4904041,0,6254777.9053677395,172079.318393,606849.099621,29356495.231470812,41038238.869631,43894.6887,781795.048284,2497683.363659,84431.921493,672122.199683,2922965317.8647504,32945939.602264,42034271.87093,4226027.354393
2022-10-05 20:00:00,446323239.590779,3542196.5467161546,0,0,1181727282.2885127,14283349,2984437.813928,11264284.398552,2187527.41683318,1033131.513587,902543622.142342,1971978791.82,171.642596,11829320.065496,131204.070064,527345.0931,2795598.383298,2047884.032882,0,95.84542,16536112.760245001,0,10926156,66174562.637192,21446092.273141,182665727,179039953.911808,1377455557.865776,17885000,28254308.037647,161259.747819,29157793.904101,1690873.552921,140.724147,5977956.435850049,33236659.550295,0,1267013326.3510845,26445387.788478,580977.04918,17546.056007,18691491.97403947,34682150730.12486,42502242.509776,21214.168653,1310760.6726528215,2534329.084455,345443284.6217982,0,6254777.9053677395,172079.318393,606425.130412,29356495.231470812,41205892.80958899,43894.6887,781795.048284,2497683.363659,84431.921493,672122.199683,2663354954.7799387,32945939.602264,42021036.10921,4175516.944006
2022-10-06 20:00:00,457663141.448181,3541024.7407565224,0,0,1181741914.7610397,16058170,2964538.788383,11259468.221360002,2187015.9241801803,1033131.513587,904797408.035743,1970437874.09,171.642596,11819852.130571,146474.120126,527536.585302,2795598.383298,2092180.325685,0,95.84542,16542097.990808,0,10682828,66275119.642461,21472516.331779,182249686,180583908.452352,1374485364.071114,17885000,28301446.151915,175487.729186,29758696.209311,1690873.880012,140.724147,5977956.435850049,33279684.46132,0,1263983562.1660705,26442907.349599,605437.039261,17546.056007,18644109.139949434,34696737184.99122,42323583.621398,21214.168653,1292441.3275068216,2534329.084455,339131553.2764612,0,6254777.9053677395,172079.318393,606271.243371,29356495.231470812,41155180.11793199,43894.6887,763865.412157,2597632.756517,63622.232335,665895.609269,2448386401.840978,32945939.602264,41971603.10921,4175516.944006
2022-10-07 20:00:00,456911446.614855,3512727.9880379415,0,0,1181767974.1528096,17319902,2939630.373371,11259279.989116,2196515.9244531803,1028657.739944,904349740.558596,1967561027.21,171.642596,12012479.222561,138891.765901,529260.325302,2795598.383298,2119728.313685,0,95.84542,16597342.571041001,0,12020782,66336761.547912,21435869.162679,183468243,185611678.652416,1373007080.8944018,17885000,28265449.234751,181485.477734,30746860.355447,1690873.880012,140.724147,5977956.435850049,33312333.732848,0,1262066448.2212203,26427419.118541,605436.039261,17546.056007,18915959.269750126,34850231630.74468,40354299.548706,21214.168653,1286876.8696408216,2634329.084455,338360460.1552182,0,6254777.9053677395,172079.318393,597109.090622,29356495.231470812,41211802.339232996,43894.6887,768925.412184,2597211.98209,63622.232335,650895.609269,2187011876.781097,32945939.602264,41934004.49921,4175516.944006
2022-10-08 20:00:00,458811813.664199,3567574.0860159406,0,0,1181791435.8496304,17175335,2939054.256138,11258194.001895001,2196513.6887171804,1028355.184905,905148243.775413,1966681572.87,171.642596,11990025.913081,145937.028533,529260.325302,2772293.845559,2165159.120533,0,95.84542,16586946.886414,0,12002120,66422575.913067,21423012.158767,181600761,178568247.252992,1372259919.7029092,17885000,28166935.30046,191479.777734,31278000.04164,1686581.880012,140.724147,5977956.435850049,33280918.854863,0,1257602773.4527965,26417000.909409,605436.039261,17546.056007,19035200.43393735,34839200369.75453,40242147.08881,21214.168653,1291706.0211678215,2634429.084455,339293123.1932952,0,6254777.9053677395,172079.318393,585992.913694,29356495.231470812,41089451.273159996,43894.6887,763975.412184,2597152.789674,63622.232335,650895.609269,2166772578.162831,32945939.602264,41791762.53111,4175516.944006
2022-10-09 20:00:00,459244701.840263,3608243.37861204,0,0,1181758423.744994,15589468,2928884.69642,11258204.814853001,2196513.6887171804,1028355.184905,906174629.905089,1967695525.74,171.642596,11988060.598245,144127.403171,529820.153524,2251472.1605040003,2138984.257427,0,95.84542,16588872.83139,0,10798419,66380780.179395,21424129.748301,181553216,178523712.9728,1371083065.4338021,17885000,28162949.892885,218774.789521,31526895.224593,1684878.328289,140.724147,5977956.435850049,33289662.738614,0,1257921115.2976344,26399194.276863,605436.039261,17546.056007,13124176.123965232,34841874538.988335,39870195.772486,21214.168653,1292506.2902578216,2628352.124455,340045496.2934992,0,6254777.9053677395,172079.318393,586400.946843,29356495.231470812,41102634.38220101,43894.6887,763975.412184,2596874.310564,63622.232335,650895.609269,2169835908.029012,32945939.602264,41769949.27111,4175516.944006
2022-10-10 20:00:00,451089132.956805,3622064.605328204,0,0,1181757815.883443,15575608,2890474.63939,11263159.999125,2194081.3377061803,1029300.179852,906243563.530172,1966252999.92,171.642596,12024039.982634,143528.562859,529820.153524,2251472.1605040003,2119662.056864,0,95.84542,16574530.945977,0,10452413,66155953.836651,21267469.802875,181236756,178611518.212096,1370037029.061498,17885000,28228038.441823,202252.789521,32171340.463375,1685178.627925,5848105.328108001,5977956.435850049,34931250.900776,0,1257109648.3041081,26367523.663048,630640.906324,17546.056007,13033976.958722098,34788729723.815865,38773785.64053,21214.168653,1280782.9672806575,2626306.147955,339250383.48554945,0,6254777.9053677395,172078.60761200002,575414.342576,29356495.231470812,40984674.604958,43894.6887,763975.412184,2596866.310564,38417.365272,650895.609269,2157861023.9146743,32945939.602264,41968593.93035,4175516.944006
2022-10-11 20:00:00,461141349.679649,3615249.021948255,0,0,1181763797.1715858,15927864,2891107.406132,11417892.842668,2193824.8471821803,1029300.179852,898177931.146443,1964667309.14,171.642596,11873135.364743,142604.672463,529800.406496,2249127.642325,2161857.65709,0,95.84542,16656324.275838,0,10768179,65824194.596768,21147554.975977,181681448,178764182.573056,1351654835.0934343,17885000,29044130.381241,180594.619301,32372196.816764,1685637.996608,5516010.487555,5977956.435850049,34934616.510808,0,1257073816.9040089,26271912.286231,630640.906324,17546.056007,12886813.867013363,34726961070.21954,38725031.452534,21214.168653,1279345.9649686576,2656353.146106,339127744.28831464,0,6254777.9053677395,172078.607612,565697.769631,29356495.231470812,40747105.267183,43894.6887,741979.974546,2595273.352683,38417.365272,648695.609269,2176051594.539962,32945939.602264,41942965.01485,3471842.101934
