Date,Individual_Stablecoin_Supply,Total_Chain_Supply,stablecoin_dominance
2023-03-13 20:00:00,371315720.98,662344016.17,56.06%
2023-03-14 20:00:00,372659503.66,670532563.63,55.58%
2023-03-15 20:00:00,373788310.87,672538165.79,55.58%
2023-03-16 20:00:00,377227297.05,680990096.2,55.39%
2023-03-17 20:00:00,378354908.21,684450118.48,55.28%
2023-03-18 20:00:00,381687145.71,689522874.56,55.36%
2023-03-19 20:00:00,382665127.21,690880775.81,55.39%
2023-03-20 20:00:00,383376656.08,689541858.63,55.60%
2023-03-21 20:00:00,383881718.56,690745177.34,55.58%
2023-03-22 20:00:00,385550909.1,693678224.72,55.58%
2023-03-23 20:00:00,379596749.97,669460473.18,56.70%
2023-03-24 20:00:00,379299439.03,677755735.22,55.96%
2023-03-25 20:00:00,379163166.87,680119756.11,55.75%
2023-03-26 20:00:00,379052803.33,677306859.13,55.96%
2023-03-27 20:00:00,379203740.25,677211910.24,55.99%
2023-03-28 20:00:00,378619234.36,674311430.76,56.15%
2023-03-29 20:00:00,378299878.25,672468661.8,56.26%
2023-03-30 20:00:00,368584462.6,662616006.7,55.63%
2023-03-31 20:00:00,367862731.48,664712081.14,55.34%
2023-04-01 20:00:00,368344255.37,667149921.37,55.21%
2023-04-02 20:00:00,368772453.36,669200038.84,55.11%
2023-04-03 20:00:00,370710962.97,670568826.54,55.28%
2023-04-04 20:00:00,370111692.91,664136217.54,55.73%
2023-04-05 20:00:00,369862645.91,666725220.58,55.47%
2023-04-06 20:00:00,369560661.33,667046040.52,55.40%
2023-04-07 20:00:00,370018849.74,668728192.89,55.33%
2023-04-08 20:00:00,373955085.48,683376995.62,54.72%
2023-04-09 20:00:00,374427954.27,678272502.33,55.20%
2023-04-10 20:00:00,374646351.8,680044695.04,55.09%
2023-04-11 20:00:00,375091453.66,680643626.67,55.11%
2023-04-12 20:00:00,375654664.69,664984763.24,56.49%
2023-04-13 20:00:00,372589950.37,661677796.49,56.31%
2023-04-14 20:00:00,372770306.15,658374488.14,56.62%
2023-04-15 20:00:00,373309167.64,653991862.44,57.08%
2023-04-16 20:00:00,373683765.71,657795649.7,56.81%
2023-04-17 20:00:00,374366865.83,658448007.93,56.86%
2023-04-18 20:00:00,374092812.49,660809329.92,56.61%
2023-04-19 20:00:00,376544019.82,667552368.62,56.41%
2023-04-20 20:00:00,378314042.57,669804954.27,56.48%
2023-04-21 20:00:00,379831871.76,671125473.08,56.60%
2023-04-22 20:00:00,381394922.41,674033147.86,56.58%
2023-04-23 20:00:00,382266019.54,675579405.29,56.58%
2023-04-24 20:00:00,378822314.43,666978698.79,56.80%
2023-04-25 20:00:00,379467390.47,667793955.13,56.82%
2023-04-26 20:00:00,380817595.65,669437735.88,56.89%
2023-04-27 20:00:00,361682709.32,651943058.96,55.48%
2023-04-28 20:00:00,362716376.65,637444615.84,56.90%
2023-04-29 20:00:00,363164283.29,637955897.75,56.93%
2023-04-30 20:00:00,363330755.01,638198405.65,56.93%
2023-05-01 20:00:00,363279144.39,636867293.8,57.04%
2023-05-02 20:00:00,363318173.34,637657881.58,56.98%
2023-05-03 20:00:00,363520962.25,635569160.23,57.20%
2023-05-04 20:00:00,363175878.58,638945081.25,56.84%
2023-05-05 20:00:00,363651694.19,637441934.19,57.05%
2023-05-06 20:00:00,363224267.12,635450903.83,57.16%
2023-05-07 20:00:00,363266827.58,635936719.36,57.12%
2023-05-08 20:00:00,364246281.86,637577411.87,57.13%
2023-05-09 20:00:00,364869121.04,637635874.79,57.22%
2023-05-10 20:00:00,364811205.72,636877777.86,57.28%
2023-05-11 20:00:00,364313019.88,637744404.64,57.13%
2023-05-12 20:00:00,364063280.49,637306903.58,57.13%
2023-05-13 20:00:00,363918731.39,636155219.82,57.21%
2023-05-14 20:00:00,364258303.24,620915023.85,58.66%
2023-05-15 20:00:00,361469104.78,620609123.83,58.24%
2023-05-16 20:00:00,361036180.19,619932861.24,58.24%
2023-05-17 20:00:00,346584101,606174807.15,57.18%
2023-05-18 20:00:00,347109029.72,608630644.89,57.03%
2023-05-19 20:00:00,347160362.67,608219291.44,57.08%
2023-05-20 20:00:00,347246720.76,608008913.84,57.11%
2023-05-21 20:00:00,347523150.11,609034114.78,57.06%
2023-05-22 20:00:00,347393974.02,607761438.91,57.16%
2023-05-23 20:00:00,347736663.77,606666901.81,57.32%
2023-05-24 20:00:00,340433366.8,597419356.35,56.98%
2023-05-25 20:00:00,341021929.63,601046987.16,56.74%
2023-05-26 20:00:00,341640319.41,601784006.44,56.77%
2023-05-27 20:00:00,342526605.12,602534357.14,56.85%
2023-05-28 20:00:00,342989156.92,602873796.42,56.89%
2023-05-29 20:00:00,342565240.6,603397434.87,56.77%
2023-05-30 20:00:00,342428314.2,604668291.01,56.63%
2023-05-31 20:00:00,342531762.75,605709588.9,56.55%
2023-06-01 20:00:00,342599986.26,605602196.7,56.57%
2023-06-02 20:00:00,342449212.12,613092693.97,55.86%
2023-06-03 20:00:00,342973260.76,614635077.61,55.80%
2023-06-04 20:00:00,343341344.34,615385214.3,55.79%
2023-06-05 20:00:00,344120405.5,618285600.36,55.66%
2023-06-06 20:00:00,343313078.04,617685553.81,55.58%
2023-06-07 20:00:00,345186067.65,618532652.98,55.81%
2023-06-08 20:00:00,346069120.72,618525909.76,55.95%
2023-06-09 20:00:00,346195207.53,613464821.8,56.43%
2023-06-10 20:00:00,342203578.97,607694046.11,56.31%
2023-06-11 20:00:00,342529919.53,605741634.83,56.55%
2023-06-12 20:00:00,343138328.7,605184033.94,56.70%
2023-06-13 20:00:00,343861791.78,608189597.58,56.54%
2023-06-14 20:00:00,343413349.56,611683865.54,56.14%
2023-06-15 20:00:00,341642059.58,611399586.27,55.88%
2023-06-16 20:00:00,342188596.13,616882543.41,55.47%
2023-06-17 20:00:00,342736187.56,617570447.57,55.50%
2023-06-18 20:00:00,342276748.47,616360386.85,55.53%
2023-06-19 20:00:00,333403982.97,608401298.32,54.80%
2023-06-20 20:00:00,334076671.12,607930362.35,54.95%
2023-06-21 20:00:00,332863607.71,606353448.7,54.90%
2023-06-22 20:00:00,337505294.22,621401715.56,54.31%
2023-06-23 20:00:00,337511094.22,623068074.71,54.17%
2023-06-24 20:00:00,340143243.35,627078566.5,54.24%
2023-06-25 20:00:00,338929593.35,615377674.01,55.08%
2023-06-26 20:00:00,339670999.12,615065153.23,55.23%
2023-06-27 20:00:00,339616923.32,614635459.13,55.26%
2023-06-28 20:00:00,340023384.01,615797811.63,55.22%
2023-06-29 20:00:00,339066509.15,616935346.26,54.96%
2023-06-30 20:00:00,342354990.21,628938019.71,54.43%
2023-07-01 20:00:00,342699320.73,634843279.46,53.98%
2023-07-02 20:00:00,343661515.48,636151553.49,54.02%
2023-07-03 20:00:00,343922731.59,639281558.57,53.80%
2023-07-04 20:00:00,343292196.31,642642611.08,53.42%
2023-07-05 20:00:00,343186104.17,632877348.86,54.23%
2023-07-06 20:00:00,345020348.8,636793145.85,54.18%
2023-07-07 20:00:00,344917836.92,636604412.99,54.18%
2023-07-08 20:00:00,345429027.86,637993035.16,54.14%
2023-07-09 20:00:00,345574268.84,638463619.86,54.13%
2023-07-10 20:00:00,345796131.64,639056094.74,54.11%
2023-07-11 20:00:00,345757862.19,643591815.57,53.72%
2023-07-12 20:00:00,344774447.54,643481719.12,53.58%
2023-07-13 20:00:00,345222399.16,638238239.32,54.09%
2023-07-14 20:00:00,347276686.51,649096425.48,53.50%
2023-07-15 20:00:00,347410023.47,651380525.23,53.33%
2023-07-16 20:00:00,348029618.17,661540871.57,52.61%
2023-07-17 20:00:00,347476877.49,656965265.13,52.89%
2023-07-18 20:00:00,349917391.29,658874175.01,53.11%
2023-07-19 20:00:00,351963530.95,662526138.49,53.12%
2023-07-20 20:00:00,352972195.65,665179086.84,53.06%
2023-07-21 20:00:00,354954684.83,667543905.83,53.17%
2023-07-22 20:00:00,359129346.03,677029829.21,53.04%
2023-07-23 20:00:00,360314073.49,672050416.35,53.61%
2023-07-24 20:00:00,362511421.05,677766111.81,53.49%
2023-07-25 20:00:00,363898856,680696273.77,53.46%
2023-07-26 20:00:00,368211415.42,685065896.32,53.75%
2023-07-27 20:00:00,299069735.29,616565166.92,48.51%
2023-07-28 20:00:00,299279464.1,636520613.98,47.02%
2023-07-29 20:00:00,299842542.48,636243459.93,47.13%
2023-07-30 20:00:00,295971983.75,636015692.23,46.54%
