date,dex_volume
2019-12-29,955502.8955639546
2019-12-30,1011034.9283284153
2019-12-31,1179813.5069552185
2020-01-01,1523649.1659461358
2020-01-02,1106257.4409881942
2020-01-03,768180.2761870221
2020-01-04,1060523.4332716255
2020-01-05,3133488.354203164
2020-01-06,1824665.3047664377
2020-01-07,2905389.122514777
2020-01-08,1807353.2270287855
2020-01-09,1449786.2547591561
2020-01-10,2215453.7886594506
2020-01-11,1949865.499077964
2020-01-12,1590348.586448493
2020-01-13,3196899.649415221
2020-01-14,3271209.178023173
2020-01-15,2880546.820432224
2020-01-16,3335860.9262564997
2020-01-17,2766457.1771674445
2020-01-18,2279250.838999493
2020-01-19,2779519.1553646014
2020-01-20,2165911.915130654
2020-01-21,2458304.36152549
2020-01-22,1776859.119385509
2020-01-23,1799706.6156579766
2020-01-24,1143870.375722424
2020-01-25,929115.3774872089
2020-01-26,1524890.7004462453
2020-01-27,2373776.5385184954
2020-01-28,2173711.9366755905
2020-01-29,2122080.2109370087
2020-01-30,1808176.8787923264
2020-01-31,1537172.4313114942
2020-02-01,2447411.5248770597
2020-02-02,3731278.386990551
2020-02-03,2370817.329581553
2020-02-04,4658966.425391186
2020-02-05,3848220.7580336817
2020-02-06,3579649.4700567247
2020-02-07,3180788.150434525
2020-02-08,4517971.447132739
2020-02-09,3842382.782661121
2020-02-10,4663494.769909767
2020-02-11,7973429.596876414
2020-02-12,5902265.735510653
2020-02-13,8256782.21904713
2020-02-14,10152201.669278326
2020-02-15,6273611.282619042
2020-02-16,5510108.343011529
2020-02-17,6750925.021142599
2020-02-18,8961688.816159792
2020-02-19,4629073.121488105
2020-02-20,4153143.5773069346
2020-02-21,3822033.715359768
2020-02-22,2872284.1352043264
2020-02-23,4237271.369144924
2020-02-24,5044764.180835391
2020-02-25,6838835.258878041
2020-02-26,6661692.442748121
2020-02-27,5125944.8152232915
2020-02-28,3137939.747336053
2020-02-29,4964778.616278312
2020-03-01,3701693.6699882364
2020-03-02,4009205.5490828487
2020-03-03,3463888.4133740957
2020-03-04,3609799.699520451
2020-03-05,3302485.163390474
2020-03-06,4168192.6351234075
2020-03-07,7194497.533430348
2020-03-08,9635697.602049533
2020-03-09,6374946.498667493
2020-03-10,6118728.897309483
2020-03-11,32778631.02598259
2020-03-12,39690415.059659936
2020-03-13,8207777.7458621105
2020-03-14,11241300.912839994
2020-03-15,16996641.519737367
2020-03-16,6921115.487757042
2020-03-17,3879924.3479717597
2020-03-18,6620044.655264735
2020-03-19,7596094.667977982
2020-03-20,2969760.6206040857
2020-03-21,3394698.7261103867
2020-03-22,3617718.5470197503
2020-03-23,3573036.4446588648
2020-03-24,3053507.003875615
2020-03-25,2430716.5423274683
2020-03-26,2758261.16539799
2020-03-27,2590849.939947724
2020-03-28,1437058.4470775437
2020-03-29,1926250.660626327
2020-03-30,1689736.82980516
2020-03-31,1604434.7547160357
2020-04-01,2456615.1635939833
2020-04-02,2115120.7682680716
2020-04-03,1576016.3286496783
2020-04-04,1268873.1021270275
2020-04-05,4762480.579390785
2020-04-06,5169570.935316943
2020-04-07,2931891.9333143695
2020-04-08,2091865.318316744
2020-04-09,3408376.7450217265
2020-04-10,1506080.53668942
2020-04-11,1886491.3655802594
2020-04-12,2602551.6284755403
2020-04-13,2732433.655858402
2020-04-14,2461738.6493551214
2020-04-15,6932327.654249953
2020-04-16,2553570.192858236
2020-04-17,18622894.360809404
2020-04-18,5298563.711882603
2020-04-19,6514602.057257943
2020-04-20,6673860.069353156
2020-04-21,12298131.023036895
2020-04-22,8325038.857735479
2020-04-23,7071408.973301481
2020-04-24,7094128.910390985
2020-04-25,8585186.49271674
2020-04-26,7458009.240404339
2020-04-27,5984903.35165952
2020-04-28,13042627.110002546
2020-04-29,13964443.990673207
2020-04-30,7487027.610448746
2020-05-01,8615531.067997586
2020-05-02,7957619.873133005
2020-05-03,13227572.90597997
2020-05-04,8707345.215341728
2020-05-05,8313299.894719274
2020-05-06,7672032.145688315
2020-05-07,10578764.31915669
2020-05-08,12403066.671264129
2020-05-09,16588951.660825988
2020-05-10,11872059.12847228
2020-05-11,8156567.787153588
2020-05-12,9196271.533890624
2020-05-13,7843340.579650729
2020-05-14,7521776.823235734
2020-05-15,7037186.6708134115
2020-05-16,13884539.632875446
2020-05-17,11557740.045565056
2020-05-18,13106445.696357394
2020-05-19,11193762.667983402
2020-05-20,7442096.429274826
2020-05-21,6563072.680199451
2020-05-22,5151644.450027833
2020-05-23,8255524.907265296
2020-05-24,3663888.9484404307
2020-05-25,8144423.63665736
2020-05-26,5951910.2430583825
2020-05-27,5208477.112355584
2020-05-28,12001927.934155207
2020-05-29,6806425.232002494
2020-05-30,5939069.390707769
2020-05-31,7087471.351092715
2020-06-01,10712652.215263484
2020-06-02,6509642.089063333
2020-06-03,6074431.316723695
2020-06-04,7005569.828357417
2020-06-05,7531116.969718533
2020-06-06,7971625.133623205
2020-06-07,8065844.665743932
2020-06-08,14844100.593700618
2020-06-09,11306424.349278606
2020-06-10,15966974.2308675
2020-06-11,8117929.697904153
2020-06-12,7289001.320280347
2020-06-13,6487333.217628263
2020-06-14,14710993.17454243
2020-06-15,9287708.125164162
2020-06-16,103381057.67099985
2020-06-17,59263530.70795683
2020-06-18,62614241.508585565
2020-06-19,14597636.209870964
2020-06-20,21756163.02309769
2020-06-21,27663798.626067005
2020-06-22,22743965.10729397
2020-06-23,26681477.683631133
2020-06-24,24494366.603104718
2020-06-25,21596286.991195522
2020-06-26,22108343.434677877
2020-06-27,15333028.785313897
2020-06-28,16692007.077706179
2020-06-29,15718894.715943895
2020-06-30,22077474.46177397
2020-07-01,24727112.435640015
2020-07-02,22687541.639546238
2020-07-03,16850553.28296658
2020-07-04,15394532.410029635
2020-07-05,19159412.509604905
2020-07-06,17347019.653486826
2020-07-07,22162555.4593958
2020-07-08,23654369.5643908
2020-07-09,21044082.27038943
2020-07-10,21579869.05585598
2020-07-11,30435157.687964737
2020-07-12,48924928.59642982
2020-07-13,28740399.195039067
2020-07-14,30863299.813782897
2020-07-15,29519898.9513419
2020-07-16,44491007.07234481
2020-07-17,46872139.585620694
2020-07-18,51771839.21856208
2020-07-19,58900915.12276915
2020-07-20,58435279.90956616
2020-07-21,69920417.15239619
2020-07-22,76318780.44733334
2020-07-23,79542812.36360437
2020-07-24,106467587.79629111
2020-07-25,109988350.83039236
2020-07-26,143772907.94647247
2020-07-27,96780503.6912816
2020-07-28,111041976.86002536
2020-07-29,130918206.02444601
2020-07-30,128786801.31498833
2020-07-31,109468621.67220126
2020-08-01,96254235.91237308
2020-08-02,93300625.6396447
2020-08-03,91919753.03171176
2020-08-04,85645168.0482438
2020-08-05,88968444.20186833
2020-08-06,136170085.97384813
2020-08-07,136423988.88795006
2020-08-08,157912001.78755417
2020-08-09,246378805.3417215
2020-08-10,184962101.54509622
2020-08-11,297356259.71992296
2020-08-12,286526052.66097486
2020-08-13,222113751.12150523
2020-08-14,176897034.96133703
2020-08-15,184399782.10981223
2020-08-16,194589866.0160129
2020-08-17,246768927.5961535
2020-08-18,225257609.39750537
2020-08-19,240868566.9762211
2020-08-20,271702906.06173706
2020-08-21,181900430.9541312
2020-08-22,170043683.69537413
2020-08-23,209120125.22495058
2020-08-24,200818968.80954146
2020-08-25,216462181.82105523
2020-08-26,176666533.00428012
2020-08-27,244143144.60943496
2020-08-28,339505820.3114936
2020-08-29,550646238.7707268
2020-08-30,625138126.4078048
2020-08-31,997350780.6523504
2020-09-01,989836107.7673515
2020-09-02,913811246.59995
2020-09-03,622489776.785794
2020-09-04,874392538.3110579
2020-09-05,685132603.005742
2020-09-06,475684877.3737576
2020-09-07,414570799.46749425
2020-09-08,460203378.562043
2020-09-09,447802370.3456965
2020-09-10,346135457.76649857
2020-09-11,341899803.7694383
2020-09-12,437591011.52650326
2020-09-13,509387717.9580656
2020-09-14,441567080.1873776
2020-09-15,403895530.1215199
2020-09-16,612971175.4315002
2020-09-17,655769818.8123692
2020-09-18,514143597.6697032
2020-09-19,421040825.33329666
2020-09-20,497434435.7042323
2020-09-21,369334583.5647156
2020-09-22,393778537.6135713
2020-09-23,306466080.57737017
2020-09-24,280727852.49715006
2020-09-25,265423178.45359603
2020-09-26,328139852.71759677
2020-09-27,327133851.44218
2020-09-28,396580130.24646646
2020-09-29,317136628.3150514
2020-09-30,403363335.0516927
2020-10-01,481701861.2152435
2020-10-02,312243970.2846921
2020-10-03,355853736.54712063
2020-10-04,313239484.02221596
2020-10-05,460254540.827689
2020-10-06,369129834.489731
2020-10-07,357994888.62668574
2020-10-08,312249264.2716098
2020-10-09,275148720.19045866
2020-10-10,232485851.4917741
2020-10-11,305684132.2506968
2020-10-12,263994608.26488736
2020-10-13,439852365.3133976
2020-10-14,251194885.14972785
2020-10-15,214622300.96227574
2020-10-16,165413680.45171192
2020-10-17,170832853.61508086
2020-10-18,199192584.08958927
2020-10-19,229916731.00615108
2020-10-20,309507660.10730916
2020-10-21,265521492.88784227
2020-10-22,243093792.58112395
2020-10-23,155778539.7784498
2020-10-24,175306965.039358
2020-10-25,2218002029.3949437
2020-10-26,222238414.15955526
2020-10-27,417367281.8072966
2020-10-28,354998263.30867654
2020-10-29,365380110.9819684
2020-10-30,248552610.62308496
2020-10-31,188761451.042367
2020-11-01,240662335.72261146
2020-11-02,236993325.00852895
2020-11-03,246648220.27303353
2020-11-04,314039299.8449093
2020-11-05,384696754.714287
2020-11-06,427720298.0361322
2020-11-07,216652370.75615126
2020-11-08,269293402.6040829
2020-11-09,257761327.9122465
2020-11-10,257482063.6833307
2020-11-11,248182093.40005815
2020-11-12,272948886.28386307
2020-11-13,419587394.161819
2020-11-14,250408011.9555699
2020-11-15,301236090.5469448
2020-11-16,424058025.7964944
2020-11-17,323039347.48546475
2020-11-18,278619337.83696944
2020-11-19,331470015.244348
2020-11-20,408334272.7369204
2020-11-21,471102447.7776571
2020-11-22,405720243.75970834
2020-11-23,454801343.6479303
2020-11-24,332450883.8629285
2020-11-25,741736287.5032178
2020-11-26,252298571.78290457
2020-11-27,201611066.6361446
2020-11-28,227133115.85049164
2020-11-29,349429579.0735061
2020-11-30,378005002.8263159
2020-12-01,284228942.022861
