Date,TVL
2023-05-31T20:00:00,258228717.8728
2023-06-01T20:00:00,257232437.4597
2023-06-02T20:00:00,267462101.0719
2023-06-03T20:00:00,265254964.86634
2023-06-04T20:00:00,265775159.15502998
2023-06-05T20:00:00,256420934.61116
2023-06-06T20:00:00,262721279.58579
2023-06-07T20:00:00,254055391.41022
2023-06-08T20:00:00,254630486.75199
2023-06-09T20:00:00,256099044.96579
2023-06-10T20:00:00,243356543.80635002
2023-06-11T20:00:00,239928386.95809
2023-06-12T20:00:00,236996471.69145998
2023-06-13T20:00:00,217066000.04852
2023-06-14T20:00:00,210637814.55122998
2023-06-15T20:00:00,220647129.6422
2023-06-16T20:00:00,227059144.82499
2023-06-17T20:00:00,222907113.27315
2023-06-18T20:00:00,226655837.8
2023-06-19T20:00:00,229439085.76063
2023-06-20T20:00:00,236751065.86873
2023-06-21T20:00:00,247055848.89444
2023-06-22T20:00:00,245336861.43414998
2023-06-23T20:00:00,245855520.59581
2023-06-24T20:00:00,245142701.82002002
2023-06-25T20:00:00,251007119.24641
2023-06-26T20:00:00,249418098.2805
2023-06-27T20:00:00,253399768.63904002
2023-06-28T20:00:00,260940187.1556
2023-06-29T20:00:00,264062436.39419
2023-06-30T20:00:00,269912269.98414
2023-07-01T20:00:00,273586335.03165
2023-07-02T20:00:00,271344991.38414997
2023-07-03T20:00:00,274412040.26456004
2023-07-04T20:00:00,271283351.20467
2023-07-05T20:00:00,267175953.49902
2023-07-06T20:00:00,265084607.24228
2023-07-07T20:00:00,269205881.21629995
2023-07-08T20:00:00,268577053.47183
2023-07-09T20:00:00,271455899.40494
2023-07-10T20:00:00,259591839.48400998
2023-07-11T20:00:00,257216556.02227998
2023-07-12T20:00:00,255879678.89812
2023-07-13T20:00:00,267325082.71735
2023-07-14T20:00:00,260973445.74062
2023-07-15T20:00:00,263580189.80332002
2023-07-16T20:00:00,265542167.07092
2023-07-17T20:00:00,267386144.52995
2023-07-18T20:00:00,276776836.68343997
2023-07-19T20:00:00,276432239.15430003
2023-07-20T20:00:00,262461819.02837
2023-07-21T20:00:00,263405544.73495
2023-07-22T20:00:00,262527932.32595
2023-07-23T20:00:00,264087213.19313
2023-07-24T20:00:00,258559997.89141002
2023-07-25T20:00:00,257948443.08201998
2023-07-26T11:52:57,259160087.199
