Date,TVL
2018-12-31,660973.1395294279
2019-01-01,675329.5307330361
2019-01-02,717463.3252101382
2019-01-03,274561173.05912364
2019-01-04,289411477.84779066
2019-01-05,298106790.25134534
2019-01-06,286967124.0859336
2019-01-07,285863201.186567
2019-01-08,279024966.2018024
2019-01-09,106725779.23618756
2019-01-10,245137200.480868
2019-01-11,279548470.86088157
2019-01-12,246134401.74548525
2019-01-13,179174041.9525322
2019-01-14,250051900.26492953
2019-01-15,252099148.64963317
2019-01-16,255325388.2081284
2019-01-17,266535025.99875996
2019-01-18,233467001.88512722
2019-01-19,240470933.09216002
2019-01-20,237233779.9933892
2019-01-21,230007250.41180542
2019-01-22,224310431.85251966
2019-01-23,232003232.4337285
2019-01-24,229948613.00883207
2019-01-25,230265723.41427213
2019-01-26,233699456.73336864
2019-01-27,228468848.7938449
2019-01-28,100049742.872761
2019-01-29,207335370.94343805
2019-01-30,211026733.20896542
2019-01-31,217091560.59267342
2019-02-01,215599436.718707
2019-02-02,218375092.80938157
2019-02-03,218411870.66625783
2019-02-04,217753566.96556208
2019-02-05,219503970.7501138
2019-02-06,212030571.91385484
2019-02-07,217309280.5453352
2019-02-08,222289361.3996169
2019-02-09,248005597.31748667
2019-02-10,244730654.44519246
2019-02-11,251126593.36911315
2019-02-12,249044743.78780815
2019-02-13,254774508.39079773
2019-02-14,251512358.62918982
2019-02-15,255469239.27812997
2019-02-16,255436242.62284654
2019-02-17,267634637.12395605
2019-02-18,290851943.3690721
2019-02-19,310383356.87605876
2019-02-20,307657648.43973637
2019-02-21,307554886.2438145
2019-02-22,315752227.97721857
2019-02-23,316385773.4464475
2019-02-24,350465546.7864718
2019-02-25,296319463.67125976
2019-02-26,295685113.80452794
2019-02-27,298960348.1111774
2019-02-28,296693629.5408701
2019-03-01,301285585.19490427
2019-03-02,290612206.4790136
2019-03-03,292542904.26410776
2019-03-04,276294302.2262125
2019-03-05,282921040.944071
2019-03-06,306620775.9125688
2019-03-07,309565937.408042
2019-03-08,301309933.1719216
2019-03-09,311634723.6508352
2019-03-10,300736497.46711147
2019-03-11,298073839.84693503
2019-03-12,299936145.5348756
2019-03-13,294562536.91816896
2019-03-14,297545093.1956008
2019-03-15,303390948.03510404
2019-03-16,322040746.0290668
2019-03-17,321961361.5679956
2019-03-18,317895482.6548714
2019-03-19,315074243.299288
2019-03-20,315538507.88306636
2019-03-21,312866398.73451436
2019-03-22,305530562.69667727
2019-03-23,307284206.5035657
2019-03-24,308426559.711709
2019-03-25,302428845.6009902
2019-03-26,298649027.29031116
2019-03-27,313715434.12883455
2019-03-28,306871406.7279202
2019-03-29,315603630.96483856
2019-03-30,321191106.7172176
2019-03-31,318419660.97251993
2019-04-01,316000558.6014354
2019-04-02,345208806.43646204
2019-04-03,376517521.46384805
2019-04-04,361799742.5220822
2019-04-05,370561433.66923374
2019-04-06,369785751.4464528
2019-04-07,380283880.2584432
2019-04-08,399844662.55684865
2019-04-09,399755164.34722847
2019-04-10,407686714.1129354
2019-04-11,372965651.53588843
2019-04-12,373514765.0278717
2019-04-13,365697504.33423936
2019-04-14,366487178.21632266
2019-04-15,369800898.7761785
2019-04-16,359498154.3963456
2019-04-17,372104595.4203347
2019-04-18,378031145.14266664
2019-04-19,380672907.55752444
2019-04-20,373934402.0822999
2019-04-21,363643730.597659
2019-04-22,371351260.4403628
2019-04-23,378796115.1339717
2019-04-24,355106600.15568763
2019-04-25,351181230.56344277
2019-04-26,333994775.00625396
2019-04-27,332060776.98443997
2019-04-28,336848207.8685143
2019-04-29,326281195.1051196
2019-04-30,340753871.796918
2019-05-01,348222713.3285699
2019-05-02,341256309.7368566
2019-05-03,349102641.6938926
2019-05-04,344694981.46003556
2019-05-05,345549211.5556192
2019-05-06,345538917.28004557
2019-05-07,376263348.54341376
2019-05-08,355987931.37314016
2019-05-09,357575656.2779246
2019-05-10,353849534.4632723
2019-05-11,380758696.0099836
2019-05-12,386115914.3713163
2019-05-13,392157837.15174204
2019-05-14,418455279.8339115
2019-05-15,459848016.47626257
2019-05-16,464388096.2885282
2019-05-17,430237267.93625736
2019-05-18,440768021.0545887
2019-05-19,470672148.39802504
2019-05-20,460887179.9047758
2019-05-21,459447897.9126098
2019-05-22,459649352.739932
2019-05-23,437684219.27139544
2019-05-24,471051316.6777679
2019-05-25,479286755.1709536
2019-05-26,462145014.806193
2019-05-27,489191824.5836466
2019-05-28,477570798.4561665
2019-05-29,473702181.11528885
2019-05-30,494475330.32863194
2019-05-31,453084914.9979894
2019-06-01,478634081.18907034
2019-06-02,480387113.6199736
2019-06-03,469107553.4634277
2019-06-04,438308611.7539139
2019-06-05,439985494.9147553
2019-06-06,444311047.0819356
2019-06-07,447729817.4858286
2019-06-08,448509654.40867835
2019-06-09,438650429.6712619
2019-06-10,440479292.17178005
2019-06-11,436149135.7980216
2019-06-12,452735370.36853504
2019-06-13,464956950.1155093
2019-06-14,462912530.7880483
2019-06-15,473973609.2225758
2019-06-16,487490785.4278299
2019-06-17,491467430.48458624
2019-06-18,483433108.33464015
2019-06-19,482846769.03861
2019-06-20,484140618.2432347
2019-06-21,520909727.02385116
2019-06-22,549600070.2343743
2019-06-23,547725878.9626428
2019-06-24,549190376.1761365
2019-06-25,547587748.4371232
2019-06-26,572431056.4296939
2019-06-27,533666818.7420572
2019-06-28,527143611.27012783
2019-06-29,522957618.8758213
2019-06-30,516925969.3463485
2019-07-01,509501806.37656933
2019-07-02,481856735.6840724
2019-07-03,510971008.0674148
2019-07-04,516595621.6634588
2019-07-05,515444260.5801503
2019-07-06,507126569.9298898
2019-07-07,514477362.2563798
2019-07-08,540927198.1482772
2019-07-09,546222896.1134982
2019-07-10,539191848.7122586
2019-07-11,484968896.10138386
2019-07-12,491165177.9464278
2019-07-13,474414168.6515634
2019-07-14,438457093.11885095
2019-07-15,437631126.8699316
2019-07-16,447621187.11355054
2019-07-17,426515906.0567789
2019-07-18,418835670.28888226
2019-07-19,420154295.2545781
2019-07-20,438185181.289301
2019-07-21,471866330.5529752
2019-07-22,422200793.15128803
2019-07-23,395639577.44959116
2019-07-24,431128879.08619726
2019-07-25,412118122.24725527
2019-07-26,409190039.03538495
2019-07-27,395810104.040738
2019-07-28,397266010.3614518
2019-07-29,395981608.20159763
2019-07-30,395431588.4359441
2019-07-31,403778515.1760013
2019-08-01,403878553.3639739
2019-08-02,415315143.34642506
2019-08-03,421237315.64263844
2019-08-04,416269306.29505664
2019-08-05,438719906.2620225
2019-08-06,426357915.7393287
2019-08-07,424534541.1251572
2019-08-08,418872143.41229177
2019-08-09,422463785.03473425
2019-08-10,422489077.2272879
2019-08-11,428642665.6712798
2019-08-12,431797138.35354817
2019-08-13,436221572.8997119
2019-08-14,435119494.63171506
2019-08-15,403621285.24220824
2019-08-16,403907037.818481
2019-08-17,409287322.6378675
2019-08-18,412043894.5769065
2019-08-19,440603082.99974287
2019-08-20,435836596.09865975
2019-08-21,420953892.7581068
2019-08-22,419726794.72420657
2019-08-23,426094560.0016848
2019-08-24,424410325.03795695
2019-08-25,427124183.85948545
2019-08-26,428723113.8523428
2019-08-27,422192816.50309545
2019-08-28,433300425.6505246
2019-08-29,402226770.43187
2019-08-30,413269828.1666816
2019-08-31,408827293.20598215
2019-09-01,408579818.7389833
2019-09-02,414289755.99888474
2019-09-03,427554080.645776
2019-09-04,437753817.04511493
2019-09-05,424639617.452649
2019-09-06,429276028.2707526
2019-09-07,415476526.212585
2019-09-08,437206818.59066534
2019-09-09,440739630.9006241
2019-09-10,441973817.27604717
2019-09-11,437325637.8550814
2019-09-12,439295090.9117796
2019-09-13,444476047.21508926
2019-09-14,443977463.31798285
2019-09-15,463111683.3352747
2019-09-16,475781074.06336755
2019-09-17,489617585.6885693
2019-09-18,512316246.13261837
2019-09-19,507466092.5351358
2019-09-20,526150590.29383004
2019-09-21,521912232.7832222
2019-09-22,511798276.9347986
2019-09-23,508603768.25739926
2019-09-24,479900884.71308076
2019-09-25,419792718.72738045
2019-09-26,430539511.84432673
2019-09-27,435446650.75467426
2019-09-28,452460965.155041
2019-09-29,444274483.7436379
2019-09-30,448742245.57659066
2019-10-01,462768065.31122464
2019-10-02,456022562.6774429
2019-10-03,457359429.19829357
2019-10-04,455006697.38806957
2019-10-05,454526531.3387528
2019-10-06,450201677.4391904
2019-10-07,452964418.38335097
2019-10-08,470339174.5689607
2019-10-09,480841412.78596205
2019-10-10,498098234.50359726
2019-10-11,488521438.13741845
2019-10-12,485256426.3004331
2019-10-13,482255062.48040307
2019-10-14,485395866.7806875
2019-10-15,489140821.51426524
2019-10-16,469578447.4601321
2019-10-17,476948579.15223897
2019-10-18,474757917.2583067
2019-10-19,477029062.4940113
2019-10-20,473372419.89028037
2019-10-21,482141133.0090502
2019-10-22,489497014.67803866
2019-10-23,506069026.6032918
2019-10-24,477668578.28121424
2019-10-25,496445792.6631276
2019-10-26,552282239.5417628
2019-10-27,569243538.2597119
2019-10-28,583274792.8598913
2019-10-29,595459911.4979056
2019-10-30,573632408.9726146
2019-10-31,544622501.8088106
2019-11-01,548758571.5922602
2019-11-02,550753902.3748814
2019-11-03,548097504.2521327
2019-11-04,587314191.8330536
2019-11-05,584274567.4925045
2019-11-06,585188404.1688399
2019-11-07,579726634.0332648
2019-11-08,591359409.184366
2019-11-09,590889843.8807557
2019-11-10,582955708.137625
2019-11-11,585402314.6783934
2019-11-12,599510612.3187035
2019-11-13,592009714.1063896
2019-11-14,586545023.0530927
2019-11-15,575107873.1026974
2019-11-16,554646523.5214546
2019-11-17,584875344.6023452
2019-11-18,597467608.3415306
2019-11-19,584552237.8699304
2019-11-20,601128308.580695
2019-11-21,596563384.4161053
2019-11-22,559472542.1303775
2019-11-23,563575504.9441831
2019-11-24,568493307.4128414
2019-11-25,578052378.5274911
2019-11-26,602871404.9403067
2019-11-27,606533968.6745611
2019-11-28,652707640.1670302
2019-11-29,634246375.7274168
2019-11-30,616448627.6378479
2019-12-01,599737587.8736117
2019-12-02,591747388.8192946
2019-12-03,613584640.2859299
2019-12-04,609672818.7723705
2019-12-05,613226960.6362965
2019-12-06,606885874.7799358
2019-12-07,608046590.9329516
2019-12-08,600019691.7262956
2019-12-09,626582254.8916634
2019-12-10,612571760.0527979
2019-12-11,598379495.1350213
2019-12-12,598853430.2773759
2019-12-13,610264449.9454893
2019-12-14,601239026.1716887
2019-12-15,614062208.5354733
2019-12-16,614883737.1050601
2019-12-17,591379685.5313364
2019-12-18,554636097.1663356
2019-12-19,586265008.0392568
2019-12-20,588639552.4882505
2019-12-21,590185645.9130656
2019-12-22,597027558.8584962
2019-12-23,610970759.1525625
2019-12-24,596929229.7762817
2019-12-25,590697655.5754713
2019-12-26,587992216.8809563
2019-12-27,578657222.7499647
2019-12-28,591091696.5491399
2019-12-29,594867448.9403956
2019-12-30,606889600.3299484
2019-12-31,600935731.68171
2020-01-01,600436991.2605017
2020-01-02,594984887.4138136
2020-01-03,602973039.9298756
2020-01-04,604879966.4384271
2020-01-05,608505867.4887798
2020-01-06,621335487.5555495
2020-01-07,608737724.6864932
2020-01-08,631705892.4296589
2020-01-09,588541090.4443686
2020-01-10,586503515.2450199
2020-01-11,609441761.0330921
2020-01-12,591754666.9019431
2020-01-13,611331427.9580082
2020-01-14,647203372.3920386
2020-01-15,708178595.0564508
2020-01-16,687537007.1620358
2020-01-17,726890201.1865152
2020-01-18,714176847.5365882
2020-01-19,708234141.0535206
2020-01-20,681775879.6280457
2020-01-21,715377147.0751666
2020-01-22,712449389.4280121
2020-01-23,699808698.6438897
2020-01-24,691053505.110911
2020-01-25,687554313.9371451
2020-01-26,694450954.458901
2020-01-27,720285123.0704359
2020-01-28,751181129.276054
2020-01-29,766110427.8213047
2020-01-30,767292136.2525315
2020-01-31,779131351.9852666
2020-02-01,790000693.7008228
2020-02-02,812037254.2777327
2020-02-03,800562855.3113195
2020-02-04,793333694.7243099
2020-02-05,826160792.3599601
2020-02-06,861637970.3278404
2020-02-07,890641262.160318
2020-02-08,896992862.8719093
2020-02-09,897937746.4153771
2020-02-10,851000284.6012243
2020-02-11,889126034.6653785
2020-02-12,968095096.4966668
2020-02-13,993063848.9272108
2020-02-14,1024293646.6978956
2020-02-15,1043579811.8757734
2020-02-16,996508176.0219901
2020-02-17,943350261.4335874
2020-02-18,992545802.1981153
2020-02-19,965866108.8313544
2020-02-20,874206570.6043195
2020-02-21,902461589.4620073
2020-02-22,905642390.3608594
2020-02-23,932424021.1086863
2020-02-24,938413503.7372472
2020-02-25,908667022.5175997
2020-02-26,828294597.3497204
2020-02-27,819885134.7173909
2020-02-28,795567378.7915651
2020-02-29,817640627.5612764
2020-03-01,810888392.8574206
2020-03-02,802344183.9248587
2020-03-03,826367047.1839418
2020-03-04,808622976.2592353
2020-03-05,825881128.9419158
2020-03-06,838840162.1432412
2020-03-07,854108000.1272247
2020-03-08,805742154.0979668
2020-03-09,736795201.6274042
2020-03-10,738148643.1303627
2020-03-11,744657738.6967746
2020-03-12,521039838.0085326
2020-03-13,494470914.26782775
2020-03-14,494923963.03229225
2020-03-15,474586334.86606044
2020-03-16,401501092.8411519
2020-03-17,442596207.5236536
2020-03-18,436512531.5013239
2020-03-19,468242185.229092
2020-03-20,525924423.18929267
2020-03-21,486250650.9459135
2020-03-22,478956124.1718472
2020-03-23,467808568.3618599
2020-03-24,509082606.69512457
2020-03-25,509470499.1749761
2020-03-26,515836446.8440899
2020-03-27,519232167.6656422
2020-03-28,505884396.91639626
2020-03-29,504251291.70955443
2020-03-30,516495319.4281086
2020-03-31,526283491.3898438
2020-04-01,531109985.5713471
2020-04-02,546004269.981619
2020-04-03,573843575.68784
2020-04-04,563539382.6257752
2020-04-05,566666586.2378997
2020-04-06,588252825.8901831
2020-04-07,637278273.7137308
2020-04-08,624136534.9914038
2020-04-09,627058764.5499344
2020-04-10,580454684.2534965
2020-04-11,585268264.18998
2020-04-12,581566755.8775815
2020-04-13,576366050.6217486
2020-04-14,583352210.733802
2020-04-15,581597806.656275
2020-04-16,611728359.5874462
2020-04-17,622049390.0422145
2020-04-18,634401766.1323817
2020-04-19,671021634.9215281
2020-04-20,657148944.936385
2020-04-21,635228359.4681565
2020-04-22,656813098.2370151
2020-04-23,669947390.9381043
2020-04-24,683306682.9844118
2020-04-25,694009412.488328
2020-04-26,697379728.1234317
2020-04-27,705779017.2022871
2020-04-28,716240026.7407684
2020-04-29,759902596.0145141
2020-04-30,752105267.6106528
2020-05-01,765353125.6232449
2020-05-02,769916201.7518052
2020-05-03,786963038.881629
2020-05-04,746192678.0938032
2020-05-05,750983935.4861839
2020-05-06,796585564.0667248
2020-05-07,771831602.0151309
2020-05-08,791186291.4547329
2020-05-09,797907374.2548025
2020-05-10,749860463.1883163
2020-05-11,725646107.2872262
2020-05-12,719243313.881223
2020-05-13,727724549.5682427
2020-05-14,749130053.9232533
2020-05-15,738642234.2441217
2020-05-16,741675139.0016388
2020-05-17,755762199.2932453
2020-05-18,773741680.8430953
2020-05-19,837091161.1223791
2020-05-20,852216882.6377943
2020-05-21,923006383.8237723
2020-05-22,926557395.1047124
2020-05-23,951286184.0068518
2020-05-24,1020405906.1115688
2020-05-25,996656870.7509954
2020-05-26,999694230.7476
2020-05-27,1006905685.3011099
2020-05-28,990791216.8069059
2020-05-29,1024756715.9769851
2020-05-30,1084267707.216093
2020-05-31,1105937973.325299
2020-06-01,1096485464.1927366
2020-06-02,1133411438.8147147
2020-06-03,1119183991.0853722
2020-06-04,1132129794.9440775
2020-06-05,1148177592.523207
2020-06-06,1151869040.186801
2020-06-07,1138741933.0536466
2020-06-08,1165216469.1363742
2020-06-09,1152253449.6481776
2020-06-10,1108792049.3734763
2020-06-11,1178993042.4395373
2020-06-12,1150400839.3680902
2020-06-13,1141185432.8165448
2020-06-14,1109421980.43816
2020-06-15,1099719468.8940494
2020-06-16,1208409835.8237555
2020-06-17,1301438958.177406
2020-06-18,1405126215.6125062
2020-06-19,1482960861.191951
2020-06-20,1600188505.3226078
2020-06-21,1677136999.5348327
2020-06-22,1661710679.1182778
2020-06-23,1748962105.6344361
2020-06-24,1826328178.4145198
2020-06-25,1828680872.1429152
2020-06-26,1856537337.3082585
2020-06-27,1886990624.8497097
2020-06-28,1853344637.427456
2020-06-29,1863337580.4376051
2020-06-30,1846461857.6340933
2020-07-01,1903349708.5450518
2020-07-02,1979859610.8258102
2020-07-03,2022321162.2831752
2020-07-04,2040477058.0618892
2020-07-05,2060683835.7275248
2020-07-06,2174548275.506353
2020-07-07,2213656702.0774655
2020-07-08,2294539004.697149
2020-07-09,2322865974.074258
2020-07-10,2327030767.5131283
2020-07-11,2364395800.4347343
2020-07-12,2383247024.1983433
2020-07-13,2409412994.718123
2020-07-14,2354025387.033761
2020-07-15,2397003431.0371103
2020-07-16,2390589586.087818
2020-07-17,2507978097.075738
2020-07-18,2519202077.0149403
2020-07-19,2728552321.2193003
2020-07-20,2934214457.858527
2020-07-21,3038422376.102566
2020-07-22,3178784205.805335
2020-07-23,3401009663.185944
2020-07-24,3449106465.4717336
2020-07-25,3505263147.321964
2020-07-26,3408837345.1713004
2020-07-27,3360254141.308676
2020-07-28,3363810140.989936
2020-07-29,3506246321.9796367
2020-07-30,3597969744.5710545
2020-07-31,3734945071.0292783
2020-08-01,3933911371.035765
2020-08-02,3874547034.9571457
2020-08-03,3968182798.7146387
2020-08-04,4025196410.5209026
2020-08-05,4229076350.4372797
2020-08-06,4162108617.6445045
2020-08-07,4212077718.8230886
2020-08-08,4265578776.281889
2020-08-09,4385859799.577979
2020-08-10,4436576378.315516
2020-08-11,4365334326.595211
2020-08-12,4401060441.394942
2020-08-13,4593855615.83389
2020-08-14,5456055336.886975
2020-08-15,5822836505.960398
2020-08-16,5887517925.207437
2020-08-17,6138000548.777042
2020-08-18,6183106341.687102
2020-08-19,6230617721.745701
2020-08-20,6460756636.465471
2020-08-21,6392725057.383672
2020-08-22,6304235229.709791
2020-08-23,6375327740.084113
2020-08-24,6460309051.952682
2020-08-25,6760100563.89746
2020-08-26,6924319467.249071
2020-08-27,7066524995.015447
2020-08-28,7497773361.397776
2020-08-29,7826997884.203667
2020-08-30,8169294073.19389
2020-08-31,8396290192.587751
2020-09-01,9381160158.811451
2020-09-02,9267028809.429035
2020-09-03,8917517457.027206
2020-09-04,8810386813.269157
2020-09-05,7575078532.296989
2020-09-06,7763979271.9662075
2020-09-07,7707265444.118584
2020-09-08,7605823781.042603
2020-09-09,7759005873.196012
2020-09-10,8418074872.0151825
2020-09-11,8369321789.085038
2020-09-12,8559843207.136217
2020-09-13,8390360380.213857
2020-09-14,8489730091.357143
2020-09-15,8394616929.820754
2020-09-16,8151272448.669725
2020-09-17,8670432541.65904
2020-09-18,9150197453.353638
2020-09-19,9822961593.049126
2020-09-20,10015768354.533903
2020-09-21,9376856871.228382
2020-09-22,9386711625.973742
2020-09-23,9445611859.0826
2020-09-24,9725895634.187862
2020-09-25,9969875594.262999
2020-09-26,10252608449.994366
2020-09-27,10149348351.585794
2020-09-28,10269051657.761995
2020-09-29,10253252291.202358
2020-09-30,10079782334.735588
2020-10-01,10150944729.457336
2020-10-02,9684296277.756025
2020-10-03,9855130852.864086
2020-10-04,9825379004.822514
2020-10-05,9679028976.097528
2020-10-06,9267903667.120548
2020-10-07,8995835955.6637
2020-10-08,9227596254.619783
2020-10-09,9642624619.925554
2020-10-10,9813990431.215748
2020-10-11,9911496981.30337
2020-10-12,9914590061.285963
2020-10-13,9990519624.39998
2020-10-14,10002410907.14249
2020-10-15,9869430405.618105
2020-10-16,9684783127.577034
2020-10-17,9645965166.696207
2020-10-18,9744199275.500648
2020-10-19,9777268258.113096
2020-10-20,9549144034.653093
2020-10-21,9636323605.806057
2020-10-22,9824005739.030857
2020-10-23,9949180064.06989
2020-10-24,10058256330.970865
2020-10-25,10066151963.577705
2020-10-26,9820137895.642387
2020-10-27,9932044925.91873
2020-10-28,9882425660.432407
2020-10-29,9820967785.235874
2020-10-30,9668285924.762426
2020-10-31,9857469060.502365
2020-11-01,9833254459.815918
2020-11-02,9604724326.677324
2020-11-03,9535779314.07265
2020-11-04,9607778173.916021
2020-11-05,9807445184.916054
2020-11-06,10478624604.874844
2020-11-07,10539218827.758844
2020-11-08,10677781224.353281
2020-11-09,11194319501.938791
2020-11-10,11345216736.501394
2020-11-11,11797457927.865292
2020-11-12,11644183646.945837
2020-11-13,11926598069.542772
2020-11-14,11757115804.750238
2020-11-15,11812061314.337664
2020-11-16,11876522006.549168
2020-11-17,11615014035.608356
2020-11-18,11613404457.458479
2020-11-19,11561952030.15968
2020-11-20,12294840472.612696
2020-11-21,12337397100.002775
2020-11-22,12339572165.828379
2020-11-23,12537919677.818663
2020-11-24,12597046609.547428
2020-11-25,12454489676.879972
2020-11-26,11272143295.28737
2020-11-27,11171736808.95668
2020-11-28,11475813528.490807
2020-11-29,12048347172.545176
2020-11-30,12712966678.30785
2020-12-01,12781797737.543474
2020-12-02,12885584438.037598
2020-12-03,13173789174.960241
2020-12-04,12625584226.505056
2020-12-05,12925509650.723837
2020-12-06,12992623321.496094
2020-12-07,13073891718.76632
2020-12-08,12717184077.934628
2020-12-09,12631857291.582987
2020-12-10,12443642450.94491
2020-12-11,12140248525.432695
2020-12-12,12603475029.192959
2020-12-13,12973748897.395826
2020-12-14,12957471806.821125
2020-12-15,13254876199.014063
2020-12-16,13432885084.070656
2020-12-17,14002306517.349546
2020-12-18,13952678378.14309
2020-12-19,14343433137.387392
2020-12-20,14154013325.960194
2020-12-21,13648713578.042795
2020-12-22,13913208433.586859
2020-12-23,13898950759.622576
2020-12-24,13720259295.810146
2020-12-25,14382236466.304207
2020-12-26,14522384481.13109
2020-12-27,14643974404.667261
2020-12-28,15477444239.67271
2020-12-29,15508210245.058025
2020-12-30,15006963762.565247
2020-12-31,15339722494.054169
2021-01-01,15426356744.667923
2021-01-02,15738037051.775986
2021-01-03,17277297207.535656
2021-01-04,18130981501.762936
2021-01-05,19915391177.33185
2021-01-06,21360010712.86224
2021-01-07,21814424757.640976
2021-01-08,22398915805.53525
2021-01-09,22246377230.483494
2021-01-10,22552561144.44022
2021-01-11,20051742946.443222
2021-01-12,20396431163.951344
2021-01-13,21110907857.012215
