date,tvl
"May 25, 2023",264486447.0218168
"May 26, 2023",264195716.86764437
"May 27, 2023",264754962.74391395
"May 28, 2023",269302821.86253816
"May 29, 2023",270523135.06259257
"May 30, 2023",269142774.98072976
"May 31, 2023",271574465.69476736
"June 01, 2023",267169531.07710832
"June 02, 2023",263896870.9380778
"June 03, 2023",266508538.34771731
"June 04, 2023",267217886.29009262
"June 05, 2023",282513195.9281477
"June 06, 2023",275519965.4235055
"June 07, 2023",278600787.9046575
"June 08, 2023",269859755.03716373
"June 09, 2023",271000532.1089028
"June 10, 2023",262489581.68552136
"June 11, 2023",252717567.43028706
"June 12, 2023",251006334.12190259
"June 13, 2023",250512212.45370066
"June 14, 2023",249633016.92054427
"June 15, 2023",247103921.06189263
"June 16, 2023",245648498.59518987
"June 17, 2023",247847941.1149325
"June 18, 2023",249942741.52334917
"June 19, 2023",252950640.7321415
"June 20, 2023",253031690.6210906
"June 21, 2023",255992761.5886569
"June 22, 2023",260039300.43263477
"June 23, 2023",254747386.20995933
"June 24, 2023",259167951.6380674
"June 25, 2023",254858912.5425185
"June 26, 2023",256231250.4261441
"June 27, 2023",253600305.15215203
"June 28, 2023",252667917.97797045
"June 29, 2023",252011895.59325224
"June 30, 2023",261960437.95356593
"July 01, 2023",266698824.394219
"July 02, 2023",268423213.74301702
"July 03, 2023",270590111.1615316
"July 04, 2023",272859131.13144696
"July 05, 2023",272488408.98772204
"July 06, 2023",274094139.259971
"July 07, 2023",277515387.1105887
"July 08, 2023",284873077.1171133
"July 09, 2023",289961325.3712181
"July 10, 2023",287082133.528567
"July 11, 2023",285215290.3364348
"July 12, 2023",289904326.3581652
"July 13, 2023",290378289.4100795
"July 14, 2023",322872867.0314716
"July 15, 2023",313907122.35589594
"July 16, 2023",313058647.7118447
"July 17, 2023",316565952.2108127
"July 18, 2023",318213090.2397597
"July 19, 2023",315122457.5504044
"July 20, 2023",318278426.98931944
"July 21, 2023",313345725.6107997
"July 22, 2023",313618331.158521
"July 23, 2023",306091909.4840689
"July 24, 2023",308583167.7679194
"July 25, 2023",302621724.7253954
"July 26, 2023",310403921.64822125
